title,company,location,time_posted,url,description
AI Agent Developer,NewVision Software,"Pune, Maharashtra, India",2025-05-07,https://in.linkedin.com/jobs/view/ai-agent-developer-at-newvision-software-4203677639,"Position Summary: We are seeking a highly skilled AI Agent Developer with expertise in top-tier agentic platforms. The ideal candidate will have extensive experience in developing and deploying AI agents using platforms such as Microsoft Kernel, AWS Bedrock, Google Agent DialogFlow, SalesForce AgentForce, and LangChain Agentic Platform. This role involves designing, implementing, and maintaining AI-driven solutions to enhance our digital capabilities and customer engagement. Key Responsibilities: Develop and deploy AI agents using Microsoft Kernel, AWS Bedrock, Google Agent DialogFlow, SalesForce AgentForce, and LangChain Agentic Platform. Design and implement custom AI solutions tailored to specific business needs. Collaborate with cross-functional teams to integrate AI agents into existing systems and workflows. Conduct research and stay updated on the latest advancements in AI and agentic platforms. Troubleshoot and resolve issues related to AI agent performance and functionality. Provide technical guidance and mentorship to junior developers. Qualifications: Proven experience in developing AI agents using Microsoft Kernel, AWS Bedrock, Google Agent DialogFlow, SalesForce AgentForce, and LangChain Agentic Platform. Strong programming skills in languages such as Python, Java, or similar. Experience with machine learning frameworks and libraries. Excellent problem-solving skills and attention to detail. Strong communication and collaboration skills. Bachelor's degree in computer science, Engineering, or a related field. Preferred Skills & Experience: Experience with cloud platforms such as AWS, Azure, or Google Cloud. Knowledge of natural language processing (NLP) and conversational AI. Familiarity with agile development methodologies. Previous experience in a similar role within a fast-paced environment. About Us: We are committed to creating a positive impact on our clients' bottom line by providing innovative IT solutions. Our team fosters a culture of creative thinking and problem-solving, ensuring long-term, win-win business associations with all our clients. Show more Show less"
"SENIOR, DATA SCIENTIST",Walmart Global Tech India,"Bengaluru, Karnataka, India",2025-05-07,https://in.linkedin.com/jobs/view/senior-data-scientist-at-walmart-global-tech-india-4207350595,"Position Summary... What you'll do... About Team: This is the team which builds reusable technologies that aid in acquiring customers, onboarding and empowering merchants besides ensuring a seamless experience for both these stakeholders. We also optimize tariffs and assortment, adhering to the Walmart philosophy - Everyday Low Cost. In addition to ushering in affordability, we also create personalized experiences for customers the omnichannel way, across all channels - in-store, on the mobile app and websites. Marketplace is the gateway to domestic and international Third-Party sellers; we enable them to manage their end-to-end onboarding, catalog management, order fulfilment, return & refund management. Our team is responsible for design, development, and operations of large-scale distributed systems by leveraging cutting-edge technologies in web/mobile, cloud, big data & AI/ML. We interact with multiple teams across the company to provide scalable robust technical solutions. What you'll do: As a Senior Data Scientist for Walmart , you’ll have the opportunity to Drive data-derived insights across the wide range of retail divisions by developing advanced statistical models, machine learning algorithms and computational algorithms based on business initiatives Direct the gathering of data, assessing data validity and synthesizing data into large analytics datasets to support project goals Utilize big data analytics and advanced data science techniques to identify trends, patterns, and discrepancies in data. Determine additional data needed to support insights Build and train statistical models and machine learning algorithms for replication for future projects Communicate recommendations to business partners and influencing future plans based on insights What you'll bring: Very good knowledge of the foundations of machine learning and statistics Experience in Analyzing the Complex Problems and translate it into data science algorithms Experience in machine learning, supervised and unsupervised and deep learning. Hands on experience in Computer Visions and NLP. Experience with big data analytics - identifying trends, patterns, and outliers in large volumes of data Strong Experience in Python with excellent knowledge of Data Structures Strong Experience with big data platforms – Hadoop (Hive, Pig, Map Reduce, HQL, Scala, Spark) Hands on experience with Git Experience with SQL and relational databases, data warehouse Qualifications Bachelors with > 7 years of experience / Master’s degree with > 5 years of experience. Educational qualifications should be preferably in Computer Science/Mathematics/Statistics or a related area. Experience should be relevant to the role. Good To have: Experience in ecommerce domain. Experience in R and Julia Demonstrated success in data science platforms like Kaggle. About Walmart Global Tech Imagine working in an environment where one line of code can make life easier for hundreds of millions of people. That’s what we do at Walmart Global Tech. We’re a team of software engineers, data scientists, cybersecurity expert's and service professionals within the world’s leading retailer who make an epic impact and are at the forefront of the next retail disruption. People are why we innovate, and people power our innovations. We are people-led and tech-empowered. We train our team in the skillsets of the future and bring in experts like you to help us grow. We have roles for those chasing their first opportunity as well as those looking for the opportunity that will define their career. Here, you can kickstart a great career in tech, gain new skills and experience for virtually every industry, or leverage your expertise to innovate at scale, impact millions and reimagine the future of retail. Flexible, hybrid work We use a hybrid way of working with primary in office presence coupled with an optimal mix of virtual presence. We use our campuses to collaborate and be together in person, as business needs require and for development and networking opportunities. This approach helps us make quicker decisions, remove location barriers across our global team, be more flexible in our personal lives. Benefits Beyond our great compensation package, you can receive incentive awards for your performance. Other great perks include a host of best-in-class benefits maternity and parental leave, PTO, health benefits, and much more. Belonging We aim to create a culture where every associate feels valued for who they are, rooted in respect for the individual. Our goal is to foster a sense of belonging, to create opportunities for all our associates, customers and suppliers, and to be a Walmart for everyone. At Walmart, our vision is ""everyone included."" By fostering a workplace culture where everyone is—and feels—included, everyone wins. Our associates and customers reflect the makeup of all 19 countries where we operate. By making Walmart a welcoming place where all people feel like they belong, we’re able to engage associates, strengthen our business, improve our ability to serve customers, and support the communities where we operate. Equal Opportunity Employer Walmart, Inc., is an Equal Opportunities Employer – By Choice. We believe we are best equipped to help our associates, customers and the communities we serve live better when we really know them. That means understanding, respecting and valuing unique styles, experiences, identities, ideas and opinions – while being inclusive of all people. Minimum Qualifications... Outlined below are the required minimum qualifications for this position. If none are listed, there are no minimum qualifications. Minimum Qualifications:Option 1- Bachelor's degree in Statistics, Economics, Analytics, Mathematics, Computer Science, Information Technology, or related field and 3 years' experience in an analytics related field. Option 2- Master's degree in Statistics, Economics, Analytics, Mathematics, Computer Science, Information Technology, or related field and 1 years' experience in an analytics related field. Option 3 - 5 years' experience in an analytics or related field. Preferred Qualifications... Outlined below are the optional preferred qualifications for this position. If none are listed, there are no preferred qualifications. Primary Location... 4,5,6, 7 Floor, Building 10, Sez, Cessna Business Park, Kadubeesanahalli Village, Varthur Hobli , India R-2143228 Show more Show less"
Applied Scientist 2,Microsoft,"Bengaluru, Karnataka, India",2025-05-07,https://in.linkedin.com/jobs/view/applied-scientist-2-at-microsoft-4225175769,"How would you like to directly affect the lives of billions of humans? Would you like to be responsible for models and code running across tens of thousands of machines across datacenters around the world? What if you could multiply your impact by making developers around the world better? If you like building highly motivated and productive teams, we have got interesting opportunities for you. Who we are Our team focuses on strategic workloads like M365 Copilot App, Outlook, Teams, Copilot Extensibility, and all productivity applications in M365.  The team obsesses about powering workloads with AI and innovates on next generation engineering infrastructure, tooling using AI. This provides every engineer with exceptional opportunities for rich learning, end-to-end ownership, autonomy, innovation and professional growth. Our team of Applied Scientists 2 is chartered to tackle a wide variety of challenges, from building data ingestion to curating data to fine tuning prompts and models.  The scientists focus on evaluation metrics to make purpose-built SLMs to infuse AI in productivity scenarios. Every member of this team is expected to collaborate with other teams across Microsoft that are building AI platforms, models and products. She is expected to lead the feature crews with a growth mindset for embracing and extending the rapidly evolving innovations and breakthroughs in this field. Microsoft is committed to Responsible AI and digital safety for all. Every member of the team is expected to work through these frameworks to preserve our commitment to responsible AI while innovating rapidly. She needs to be self-driven, proactive, results-oriented and ready to work with minimal ongoing direction to succeed in this environment of rapid changes and building products from grounds up. About The Org The M365 org plays a pivotal role in powering end user experiences (copilots and beyond) powered by highly relevant search capability leveraging M365 eco system. Microsoft’s mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others, and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond. Responsibilities You will master one or more subareas and gain expertise in a broad area of research, including applicable research techniques. You’ll also gain deep knowledge of a service, platform, or domain, and identify product needs by sharing the latest industry trends and applied technologies. You will review business requirements and incorporate research to meet business goals. You‘ll provide strategic direction for the kinds of data used to solve problems and apply deep subject matter knowledge to support business impact. You will participate in onboarding of junior team members and assist in developing academics to be members of multidiscipline teams. You’ll identify new research talent to join Microsoft and collaborate with the academic community to develop the recruiting pipeline. You will document work in progress and experimentation results and share findings to promote innovation. You’ll also use your deep understanding of fairness and bias to contribute to ethics and privacy policies related to research processes and data collection. Qualifications Required Qualifications: Bachelor's Degree in Statistics, Econometrics, Computer Science, Electrical or Computer Engineering, or related field AND 3+ years related experience (e.g., statistics predictive analytics, research) OR Master's Degree in Statistics, Econometrics, Computer Science, Electrical or Computer Engineering, or related field AND 3+ years related experience (e.g., statistics, predictive analytics, research) OR Doctorate in Statistics, Econometrics, Computer Science, Electrical or Computer Engineering, or related field AND 1+ year(s) related experience (e.g., statistics, predictive analytics, research) OR equivalent experience. 2+ years of working in an AI research facility or working with software services / experiences infused with AI. Solid customer focus and passion for doing the right thing for the customer. Proven ability to establish trusted, effective relationships across diverse sets of stakeholders. Excellent communication skills and cross group collaboration. Ability to keep pace with rapid innovations in the field and to be creative to solve problems with no past techniques. Experience in developing / working with highly scalable classifiers, ranking algorithms, SLMs, LLMs, Finetuning with RLHF, etc. will be a plus. Preferred Qualifications Master’s degree with Computer Science with Data Science focus, Mathematics, Statistics, or related field AND 3+ years data-science experience (e.g., managing structured and unstructured data, applying statistical techniques and reporting results) OR Bachelor’s degree with Computer Science with Data Science focus, Mathematics, Statistics, or related field AND 5+ years data-science experience (e.g., managing structured and unstructured data, applying statistical techniques and reporting results) OR equivalent experience. Microsoft is an equal opportunity employer. Consistent with applicable law, all qualified applicants will receive consideration for employment without regard to age, ancestry, citizenship, color, family or medical care leave, gender identity or expression, genetic information, immigration status, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran or military status, race, ethnicity, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable local laws, regulations and ordinances. If you need assistance and/or a reasonable accommodation due to a disability during the application process, read more about requesting accommodations. Show more Show less"
Senior Data Scientist- Gen Ai,StockGro,"Bengaluru, Karnataka, India",2025-05-07,https://in.linkedin.com/jobs/view/senior-data-scientist-gen-ai-at-stockgro-4218714921,"Company Vision StockGro is a mobile-first cross-platform (Android & iOS, Mobile + Web App) Fintech product that’s empowering 25 million+ users to master the art of trading and investment in a risk-free and gamified manner. At StockGro - India’s First and Largest Social Investment Platform, users indulge in Social Investing and learn various trading strategies by interacting with leading fund managers, F&O traders, and algo traders. About StockGro Founded in January 2020 by former venture capitalist Ajay Lakhotia, we’re well-funded and just closed a massive Pre-Series A fundraise. We are backed by some of the respected investors - Roots Ventures, Velo Partners, Creed Capital, and the likes of Kunal Shah, Vivekananda Hallekere, Rahul Garg as Angels. We have some brilliant minds with us, working on a mission to make 400 million Indian millennials investment-ready, with Senior Executives from Sequoia, Swiggy, Glance, Airtel, Uber, and institutions like ISB, NITs, and IIMs. Responsibilities: Design, develop, and deploy machine learning models for personalization (recommendation engines, content optimization). Analyze user behavior and platform data to identify trends and areas for improvement. Build data pipelines for user data collection, cleaning, and transformation. Create data visualizations to communicate findings to both technical and non-technical audiences. Participate in A/B testing to measure the effectiveness of features and learning strategies. Stay current on advancements in data science and machine learning relevant to EdTech and FinTech. Qualifications: Understanding of large language models (LLMs) like LLAMA, Anthropic Claude 3, or Sonnet. Familiarity with cloud platforms for data science like AWS Bedrock and GCP Vertex AI Master's in CS, Statistics, Math, or a related field (or Bachelor's with significant experience). Strong proficiency in Python and data science libraries (scikit-learn, TensorFlow, PyTorch). Solid understanding of statistical methods, machine learning algorithms, and educational applications. Experience in data wrangling, visualization, and analysis. Excellent communication skills to explain complex data insights to non-technical audiences. Passion for education and belief in data's power to improve learning. Collaborative mindset and ability to thrive in a fast-paced startup environment. Bonus points: Experience in FinTech. Familiarity with recommender systems and personalization techniques. Experience building and deploying production models. Data science project portfolio or contributions to open-source libraries. Show more Show less"
"Data Scientist - Python, Tensorflow, SQL, Model Development, ML Lifecycle",UPS,"Chennai, Tamil Nadu, India",2025-05-07,https://in.linkedin.com/jobs/view/data-scientist-python-tensorflow-sql-model-development-ml-lifecycle-at-ups-4192445830,"Explore your next opportunity at a Fortune Global 500 organization. Envision innovative possibilities, experience our rewarding culture, and work with talented teams that help you become better every day. We know what it takes to lead UPS into tomorrow—people with a unique combination of skill + passion. If you have the qualities and drive to lead yourself or teams, there are roles ready to cultivate your skills and take you to the next level. Job Description: Job Summary: UPS Enterprise Data Analytics team is looking for a talented and motivated Data Scientist to use statistical modelling, state of the art AI tools and techniques to solve complex and large-scale business problems for UPS operations. This role would also support debugging and enhancing existing AI applications in close collaboration with the Machine Learning Operations team. This position will work with multiple stakeholders across different levels of the organization to understand the business problem, develop and help implement robust and scalable solutions. You will be in a high visibility position with the opportunity to interact with the senior leadership to bring forth innovation within the operational space for UPS. Success in this role requires excellent communication to be able to present your cutting-edge solutions to both technical and business leaderships. Responsibilities: Become a subject matter expert on UPS business processes and data to help define and solve business needs using data, advanced statistical methods and AI Be actively involved in understanding and converting business use cases to technical requirements for modelling. Query, analyze and extract insights from large-scale structured and unstructured data from different data sources utilizing different platforms, methods and tools like BigQuery, Google Cloud Storage, etc. Understand and apply appropriate methods for cleaning and transforming data, engineering relevant features to be used for modelling. Actively drive modelling of business problem into ML/AI models, work closely with the stakeholders for model evaluation and acceptance. Work closely with the MLOps team to productionize new models, support enhancements and resolving any issues within existing production AI applications. Prepare extensive technical documentation, dashboards and presentations for technical and business stakeholders including leadership teams. Qualifications Expertise in Python, SQL. Experienced in using data science-based packages like scikit-learn, numpy, pandas, tensorflow, keras, statsmodels, etc. Strong understanding of statistical concepts and methods (like hypothesis testing, descriptive stats, etc.), machine learning techniques for regression, classification, clustering problems, including neural networks and deep learning. Proficient in using GCP tools like Vertex AI, BigQuery, GCS, etc. for model development and other activities in the ML lifecycle. Strong ownership and collaborative qualities in the relevant domain. Takes initiative to identify and drive opportunities for improvement and process streamline. Solid oral and written communication skills, especially around analytical concepts and methods. Ability to communicate data through a story framework to convey data-driven results to technical and non-technical audience. Master’s Degree in a quantitative field of mathematics, computer science, physics, economics, engineering, statistics (operations research, quantitative social science, etc.), international equivalent, or equivalent job experience. Bonus Qualifications NLP, Gen AI, LLM knowledge/experience Knowledge of Operations Research methodologies and experience with packages like CPLEX, PULP, etc. Knowledge and experience in MLOps principles and tools in GCP. Experience working in an Agile environment, understanding of Lean Agile principles. Employee Type: Permanent UPS is committed to providing a workplace free of discrimination, harassment, and retaliation. Show more Show less"
(IND) Data Scientist III,Walmart Global Tech India,"Bengaluru, Karnataka, India",2025-05-07,https://in.linkedin.com/jobs/view/ind-data-scientist-iii-at-walmart-global-tech-india-4207353310,"Position Summary... What you'll do... Job Title: Data Scientist Location: Bangalore Job Summary Walmart is a multi-national people led tech powered omnichannel retailer with over 2.2M associates. At People.AI , we help, support, and empower the Walmart’s HR function with AI and GenAI solutions to improve productivity , harnessing the opportunities for growth, focusing on well-being, and cultivating cultures of belonging for all Walmart's associates. People.AI is a horizontal data science team supporting People Tech and Services across a multitude of use-cases and business domains. People.AI strategy aims to empower the people business and associates by converting Walmart’s people data, business processes, knowledge, and HR subject matter expertise into different productivity experiences like knowledge search and Q&A, data analytics and insights, actions, and recommendations etc. People.AI is building a GenAI powered platform named My Assistant to enable all Walmart associates with multitude of integrated services and experiences to help increase productivity and boost associate satisfaction. The People.AI team is seeking a highly skilled and experienced Data Scientist. In this individual contributor role, you need to possess excellent hands-on experience as well as a deep passion for AI/ML product development. This role involves development of innovative GenAI/AI systems on an enterprise scale, implementing cutting-edge Generative AI technologies, and collaborating with a highly synergized team of data scientists, machine learning engineers, software engineers. Also, you will play a pivotal role in shaping the technical direction of our products and systems with responsibilities including driving the creation and maintenance of technical architecture, aligning it with business goals and scalability requirements, and architecting complex AI/ML systems to ensure robustness, responsible-AI, and scalability needs are met. Additionally, the role involves collaborating closely with cross-functional teams and establishing and enforcing coding standards through thorough code reviews. About Team: The EBS People Technology organization supports the successful deployment and adoption of new People technology across the enterprise. People Technology is one of the major segments of Walmart Global Tech’s Enterprise Business Services, which is invested in building a compact, robust organization that includes service operations and technology solutions for Finance, People, and the Associate Digital Experience. Enterprise Business Services (EBS) @ IDC Bangalore and Chennai in India are focused on data driven, highly optimized products and implementations in the areas of Finance, Procurement, Human Resources and Retail business functions for multiple Walmart markets with open stack technologies and other ERP tools. Walmart’s Enterprise Business Services (EBS) is a powerhouse of several exceptional teams delivering world-class technology solutions and services making a profound impact at every level of Walmart. As a key part of Walmart Global Tech, our teams set the bar for operational excellence and leverage emerging technology to support millions of customers, associates, and stakeholders worldwide. Each time an associate turns on their laptop, a customer makes a purchase, a new supplier is onboarded, the company closes the books, physical and legal risk is avoided, and when we pay our associates consistently and accurately, that is EBS. Joining EBS means embarking on a journey of limitless growth, relentless innovation, and the chance to set new industry standards that shape the future of Walmart. What you'll do: This is a vital role with significant growth prospects. You will have work to do from day one and you will be counted on to create opportunities that align with the overall organization goals. Some of this role’s key responsibilities include, but not limited to: Collaborate with a team of data scientists, machine learning engineers and software engineers to design, architect, build AI/ML models and systems, and deploy, operate and optimize the solutions Work in an Agile practice in a highly collaborative environment with a multidisciplinary team. Design end-to-end system architecture for GenAI/AI/ML and data intensive applications Develop and deploy production-grade real-time/batch machine learning services Work with product managers to design user journeys, feedback loop and analyze user telemetry Identify or propose AI/ML use-cases to business teams to improve business processes and develop quick MVPs/ POCs to help stakeholders make better decisions Uphold a set of robust work standards to ensure we build trustworthy AI/ML solutions Collaborate with applied researchers and data scientists to iteratively improve our ML models and refine MLOps practice What you’ll bring: You have 6+ years' experience in design, development, deployment, and maintenance of highly scalable, robust, and user-centric GenAI /AI /ML products and applications You have a bachelor's/master's degree in computer science, information technology, engineering, statistics, economics, mathematics, or related area You have excellent industry experience in production-grade AI/ML system development with major technology companies or AI-native start-ups. You have experience in production-grade python code development. You can execute our trustworthy AI/ML practice with stakeholders across the enterprise. You can communicate internally and externally through publications, presentations, and other mediums on research progress, major breakthroughs, and product innovation. You have extensive experience with statistical analysis and programming languages e.g. Python and mainstream machine learning frameworks, e.g. TensorFlow or PyTorch. You have experience in building deep learning applications, neural network deployment optimizations and architecting ML systems You have experience in developing chatbots/ NLP/ recommendation-engine systems You are excited about building distributed machine learning systems at scale in production You are familiar with version control using Git in collaboration settings You have experience at writing high-performing production-quality code in Python You have experience in working with end-to-end CI/CD pipelines and experience with Kubernetes You are research driven, thorough and detail oriented You believe in the importance of establishing work standards and leveraging automations You have a history of collaboration, openness, honesty, timely decision making, and clear communication in both verbal and written forms You embrace lifelong learning - always learning new technologies and techniques. You are also engaged in the open-source communities to both find answers and help others About Global Tech Imagine working in an environment where one line of code can make life easier for hundreds of millions of people and put a smile on their face. That’s what we do at Walmart Global Tech. We’re a team of 15,000+ software engineers, data scientists and service professionals within Walmart, the world’s largest retailer, delivering innovations that improve how our customers shop and empower our 2.3 million associates. To others, innovation looks like an app, service or some code, but Walmart has always been about people. People are why we innovate, and people power our innovations. Being human led is our true disruption. Ways of Working Flexible, hybrid work We use a hybrid way of working with primary in office presence coupled with an optimal mix of virtual presence. We use our campuses to collaborate and be together in person, as business needs require and for development and networking opportunities. This approach helps us make quicker decisions, remove location barriers across our global team, be more flexible in our personal lives. Benefits Beyond our great compensation package, you can receive incentive awards for your performance. Other great perks include many best-in-class benefits like maternity and parental leave, PTO, health benefits, and more. Belonging We aim to create a culture where every associate feels valued for who they are, rooted in respect for the individual. Our goal is to foster a sense of belonging, to create opportunities for all our associates, customers and suppliers, and to be a Walmart for everyone. At Walmart, our vision is ""everyone included."" By fostering a workplace culture where everyone is—and feels—included, everyone wins. Our associates and customers reflect the makeup of all 19 countries where we operate. By making Walmart a welcoming place where all people feel like they belong, we’re able to engage associates, strengthen our business, improve our ability to serve customers, and support the communities where we operate. Equal Opportunity Employer Walmart, Inc., is an Equal Opportunities Employer – By Choice. We believe we are best equipped to help our associates, customers and the communities we serve live better when we really know them. That means understanding, respecting and valuing unique styles, experiences, identities, ideas and opinions – while being inclusive of all people. Minimum Qualifications... Outlined below are the required minimum qualifications for this position. If none are listed, there are no minimum qualifications. Minimum Qualifications:Option 1: Bachelors degree in Statistics, Economics, Analytics, Mathematics, Computer Science, Information Technology or related field and 2 years' experience in an analytics or related field. Option 2: Masters degree in Statistics, Economics, Analytics, Mathematics, Computer Science, Information Technology or related field. Option 3: 4 years' experience in an analytics or related field. Preferred Qualifications... Outlined below are the optional preferred qualifications for this position. If none are listed, there are no preferred qualifications. Certification in Security+, Network+, GISF, GSEC, CISSP, or CCSP, Master’s degree in Computer Science, Information Technology, Engineering, Information Systems, Cybersecurity, or related area Primary Location... Pardhanani Wilshire Ii, Cessna Business Park, Kadubeesanahalli Village, Varthur Hobli , India R-2142139 Show more Show less"
Lead Data Scientist,Quince,"Bengaluru, Karnataka, India",2025-05-06,https://in.linkedin.com/jobs/view/lead-data-scientist-at-quince-4222613796,"OUR STORY Quince was started to challenge the existing idea that nice things should cost a lot. Our mission was simple: create an item of equal or greater quality than the leading luxury brands and sell them at a much lower price. OUR VALUES Customer First. Customer satisfaction is our highest priority. High Quality. True quality is a combination of premium materials and high production standards that everyone can feel good about. Essential design. We don't chase trends, and we don't sell everything. We're expert curators that find the very best and bring it to you at the lowest prices. Always a better deal. Through innovation and real price transparency we want to offer the best deal to both our customers and our factory partners. Environmentally and Socially conscious. We're committed to sustainable materials and sustainable production methods. That means a cleaner environment and fair wages for factory workers. OUR TEAM AND SUCCESS Quince is a retail and technology company co-founded by a team that has extensive experience in retail, technology and building early stage companies. You'll work with a team of world-class talent from Stanford GSB, Google, D.E. Shaw, Stitch Fix, Urban Outfitters, Wayfair, McKinsey, Nike etc. THE IDEAL CANDIDATE: We are seeking passionate individuals who are enthusiastic about transforming the way people purchase essential goods through innovative data science and AI solutions. We are a centralized data science team that optimize and automate the decision making and provide valuable and actionable business insights. As a Lead Storefront Data Scientist at Quince, you will lead the exploration, design, and implementation of data science solutions to enhance personalization, ranking, search and discovery. Your work will greatly enhance the customer experience, providing you with the opportunity to significantly influence the future success of Quince. RESPONSIBILITIES: Develop and refine machine learning and statistical models to deliver personalized customer experience, including product search, ranking, and recommendations on site, app and CRM channels. Create new ranking features and construct end-to-end modeling pipelines utilizing the latest ML/AI technologies. Deploy ML models into production, run live experiments, and enable performance monitoring in production. Collaborate across functions: Work closely with product, business, and engineering partners to initiate, develop, and deploy solutions with cross-functional support. Communicate insights: Present outcomes and insights to business stakeholders and leadership. Enhance data infrastructure: Identify gaps in existing data, create data product specifications, and collaborate with Engineering teams to implement enhanced data tracking. Promote best practices: Partner with the Analytics team and other functions to share insights and best practices, ensuring consistency in data-driven decision-making across the organization. Drive automation and scale: Continuously strive for automated and production-ready solutions to improve efficiency and scalability. REQUIREMENTS: MS or PhD in statistics, mathematics, engineering, computer science or another quantitative field AND 7 to 10 years of experience as a data scientist in relevant industry. Hands-on experience applying machine learning, predictive modeling, GenAI to developing Recommender System, Ranking, and Personalization. Deep knowledge in: Proficient in Python and SQL. Excellent communication and presentation skills. Experience with BI platforms such as Looker, Tableau etc. Move fast, be a team player, and kind. Quince provides equal employment opportunities to all employees and applications for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran or military status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state, or local laws. Security Advisory: Beware of Frauds At Quince, we're dedicated to recruiting top talent who share our drive for innovation. To safeguard candidates, Quince emphasizes legitimate recruitment practices. Initial communication is primarily via official Quince email addresses and LinkedIn; beware of deviations. Personal data and sensitive information will not be solicited during the application phase. Interviews are conducted via phone, in person, or through the approved platforms Google Meets or Zoom—never via messaging apps or other calling services. Offers are merit-based, communicated verbally, and followed up in writing. If personal information is requested to initiate the hiring process, rest assured it will be through secure and protected means. Show more Show less"
Hiring || AL/ML Engineer || Hyderabad,ValueLabs,"Hyderabad, Telangana, India",2025-05-07,https://in.linkedin.com/jobs/view/hiring-al-ml-engineer-hyderabad-at-valuelabs-4223334454,"Job Discerption Location : Hyderabad Experience : 4 to 8 Years We are seeking a talented and innovative professional to join our team as a Generative AI Integration Specialist. The ideal candidate will have hands-on experience with Foundation Models and Large Language Models (LLMs) along with a strong understanding of AI integrations. They will be responsible for developing interfaces for Generative AI agents, integrating LLMs into our systems, and fine-tuning prompts to optimize outputs for specific use cases Show more Show less"
Machine Learning Engineer,TransUnion,"Pune, Maharashtra, India",2025-05-07,https://in.linkedin.com/jobs/view/machine-learning-engineer-at-transunion-4208979614,"TransUnion's Job Applicant Privacy Notice What We'll Bring What we’ll bring: A work environment that encourages collaboration and innovation. We consistently explore new technologies and tools to be agile. Flexible time off, workplace flexibility, an environment that welcomes continued professional growth through support of tuition reimbursement, conferences and seminars. Our culture encourages our people to hone current skills and build new capabilities, while discovering their genius. What You'll Bring What you’ll bring: Ph.D. or master’s degree in computer science, electrical engineering, physics, mathematics, statistics, or other quantitative discipline. In-depth knowledge of machine learning tools and techniques such as neural networks, decision trees, support vector machines, genetic algorithms, logistic regression, clustering, variable selection, etc. Knowledge of some combination of C/C++, Python, R, or other general-purpose programming languages. Experience working with large, real-word data sets. Unix/Linux commandline. Familiarity with relational database design and concepts. What We’d Prefer To See Research and publication history in peer-reviewed scientific or technical journals and conferences. Previous experience doing predictive analytics in banking and finance, healthcare, gaming, telco, marketing, or other industry. Experience with generative AI, Large Language Models (LLMs), deep neural nets, and reinforcement learning. Impact You'll Make Impact you’ll make: You’ll design and implement machine learning algorithms for real-world predictive analytics in a production environment You’ll leverage our in-house “Big Data” to build predictive models on computing clusters with hundreds of nodes and massive volumes of data You’ll design and write programs for data extraction, segmentation and statistical analysis on large population datasets using proprietary parallel computing platforms. You’ll deliver analytic insights and recommendations in succinct and compelling presentations for internal and external customers and an executive audience. You’ll provide mentorship and training to junior colleagues and maintain progress on all initiatives under limited direct supervision. This is a remote position which may require occasional in-person attendance at work-related events at the discretion of management. TransUnion Job Title Sr Developer, Data Science and Analytics Show more Show less"
Data Scientist,phAIdelta,"Goa, India",2025-05-07,https://in.linkedin.com/jobs/view/data-scientist-at-phaidelta-4223390896,"Data scientist- 3+ years of experience •⁠ ⁠Core Skills Required: •⁠ ⁠Proven experience with ML projects, especially involving multivariate time series data •⁠ ⁠Strong knowledge of Python 3.x and data science libraries (e.g., Pandas, Matplotlib, Seaborn) •⁠ ⁠Proficiency in SQL •⁠ ⁠Experience with Git and GitHub •⁠ ⁠Fluent in English •⁠ ⁠Excellent teamworking abilities •⁠ ⁠Nice to Have (Optional): •⁠ ⁠Familiarity with Google Cloud Platform (GCP) tools, including BigQuery and Vertex AI Show more Show less"
